OrderID,CustomerID,ProductID,OrderDate,Quantity,TotalAmount
2054,392,29,2021-10-14,10,1681.6
2055,252,169,2021-11-04,9,2937.33
2056,277,147,2020-09-01,8,1200.4
2057,288,41,2018-04-25,9,16279.02
2058,201,68,2021-04-25,8,9775.92
2059,498,97,2021-10-17,10,13054.9
2060,181,197,2019-10-19,5,549.65
2061,32,8,2018-04-03,10,17307.7
2062,66,94,2022-07-16,6,10993.26
2063,380,150,2022-04-17,1,918.36
2064,457,161,2020-02-19,6,8965.74
2065,50,110,2020-01-02,6,11412.6
2066,211,90,2021-09-16,1,920.48
2067,126,64,2021-08-20,4,2253.88
2068,160,152,2023-02-08,2,3417.06
2069,353,17,2018-08-23,5,8709.05
2070,173,44,2021-01-07,1,872.76
2071,167,10,2021-09-09,8,5543.6
2072,443,109,2020-11-20,10,4501.9
2073,462,108,2018-02-11,5,423.9
2074,357,121,2018-02-15,10,1558.5
2075,163,97,2020-03-10,10,13054.9
2076,166,147,2022-07-14,2,300.1
2077,251,26,2019-11-20,4,869.72
2078,255,129,2018-12-08,6,1685.82
2079,315,77,2023-06-09,6,2505.42
2080,224,52,2021-07-25,8,14398.72
2081,434,20,2019-03-15,9,957.78
2082,148,68,2019-09-01,1,1221.99
2083,294,103,2021-07-03,4,5390.24
2084,381,24,2018-07-14,10,2699.7
2085,304,87,2018-05-18,5,9675.95
2086,291,136,2020-05-24,8,8289.68
2087,108,89,2021-08-27,2,95.12
2088,422,78,2022-07-05,9,9639.81
2089,154,111,2019-10-04,9,1950.48
2090,103,107,2019-05-30,7,13155.31
2091,320,132,2021-10-07,8,2920.08
2092,391,141,2022-12-10,3,421.29
2093,10,161,2022-11-02,9,13448.61
2094,96,148,2019-03-13,8,10049.2
2095,339,191,2019-07-03,8,7852.88
2096,480,164,2022-07-15,9,12119.67
2097,315,197,2023-03-30,7,769.51
2098,290,187,2020-12-05,1,1769.02
2099,103,94,2018-10-30,8,14657.68
2100,124,39,2022-09-25,5,7627.65
2101,223,106,2022-10-28,6,10024.26
2102,426,17,2022-09-29,4,6967.24
2103,212,69,2021-08-16,5,2268.15
2104,83,66,2019-04-29,10,16690.2
2105,208,62,2018-11-04,2,3971.06
2106,99,8,2022-06-21,4,6923.08
2107,424,80,2020-09-21,8,14638.56
2108,287,112,2021-08-17,7,7686.28
2109,464,10,2018-11-23,4,2771.8
2110,140,35,2019-06-14,1,1242.57
2111,405,72,2018-12-27,9,5685.21
2112,330,11,2022-05-22,8,13157.52
2113,11,15,2019-10-05,2,1356.46
2114,309,77,2023-01-19,2,835.14
2115,490,105,2021-10-07,6,10638.72
2116,337,24,2023-04-16,7,1889.79
2117,430,186,2019-04-29,3,4674.39
2118,58,147,2023-03-26,9,1350.45
2119,62,134,2023-04-29,10,10616.5
2120,397,135,2020-10-13,5,4814.85
2121,453,24,2021-05-13,4,1079.88
2122,63,198,2019-11-06,6,11815.2
2123,427,150,2022-07-09,7,6428.52
2124,384,191,2023-03-31,4,3926.44
2125,217,56,2018-08-07,3,3855.3
2126,90,55,2020-06-19,5,9877.75
2127,210,66,2018-04-25,10,16690.2
2128,252,137,2021-12-03,6,5489.82
2129,486,29,2021-01-22,6,1008.96
2130,217,122,2023-05-27,4,4724.16
2131,143,38,2020-08-31,6,5275.56
2132,367,95,2018-02-13,5,6511.75
2133,331,156,2022-09-20,1,638.85
2134,379,170,2021-11-15,1,464.0
2135,470,172,2019-06-03,4,989.88
2136,283,99,2021-08-01,5,3113.2
2137,491,180,2023-01-24,6,6847.92
2138,416,176,2020-12-31,2,154.66
2139,444,61,2020-03-06,8,9219.28
2140,5,101,2019-09-09,5,8883.85
2141,47,194,2019-09-02,4,2813.76
2142,108,42,2021-07-17,8,5298.08
2143,163,197,2022-06-05,7,769.51
2144,18,71,2022-08-13,2,2527.86
2145,400,126,2022-02-18,8,15802.4
2146,212,86,2022-12-01,7,12061.56
2147,471,26,2021-12-01,3,652.29
2148,134,130,2019-12-22,2,3168.34
2149,216,155,2022-02-19,9,7285.41
2150,168,117,2022-04-10,1,1290.57
2151,27,165,2021-07-14,3,2160.36
2152,228,165,2018-01-07,3,2160.36
2153,206,52,2019-10-05,5,8999.2
2154,295,22,2018-11-20,2,1568.88
2155,128,133,2022-10-01,3,812.94
2156,305,176,2022-06-12,7,541.31
2157,481,82,2020-09-06,8,11985.52
2158,448,189,2019-06-18,3,4063.38
2159,89,176,2022-08-21,10,773.3
2160,168,73,2018-06-22,4,344.24
2161,213,95,2020-03-16,3,3907.05
2162,449,97,2019-04-05,10,13054.9
2163,11,6,2021-08-18,9,8319.96
2164,314,161,2023-02-01,4,5977.16
2165,46,119,2019-06-21,4,2009.08
2166,360,44,2020-04-01,1,872.76
2167,317,110,2019-06-17,10,19021.0
2168,77,23,2018-12-15,6,6004.5
2169,485,146,2018-01-29,2,1315.56
2170,368,135,2022-05-03,7,6740.79
2171,472,117,2018-08-31,8,10324.56
2172,115,183,2019-01-26,4,3059.44
2173,485,69,2022-03-09,5,2268.15
2174,254,98,2020-06-02,3,890.28
2175,439,53,2019-03-18,10,18043.9
2176,422,73,2020-05-06,4,344.24
2177,93,105,2018-02-28,3,5319.36
2178,149,68,2021-06-19,4,4887.96
2179,231,64,2021-04-08,6,3380.82
2180,351,166,2018-06-25,8,13910.56
2181,6,121,2022-11-20,3,467.55
2182,166,178,2021-11-07,7,12912.48
2183,109,183,2021-12-21,7,5354.02
2184,217,189,2019-06-09,10,13544.6
2185,38,25,2018-05-01,9,15678.09
2186,27,86,2020-08-22,4,6892.32
2187,466,91,2023-04-08,10,11774.3
2188,344,154,2018-01-11,1,839.35
2189,130,130,2020-02-20,10,15841.7
2190,155,102,2018-09-28,6,4737.12
2191,496,144,2021-04-03,1,1430.55
2192,92,67,2020-10-28,3,4667.91
2193,253,87,2018-09-28,8,15481.52
2194,46,82,2020-06-05,9,13483.71
2195,73,67,2019-10-04,2,3111.94
2196,23,33,2022-11-21,8,15273.6
2197,499,72,2023-03-12,6,3790.14
2198,221,73,2021-06-09,5,430.3
2199,425,195,2020-11-24,5,2904.15
2200,161,112,2019-10-09,3,3294.12
2201,378,126,2021-02-12,3,5925.9
2202,437,169,2018-04-19,8,2610.96
2203,97,39,2019-04-16,1,1525.53
2204,94,10,2019-06-17,8,5543.6
2205,84,181,2020-06-12,8,1262.24
2206,60,127,2020-06-23,1,1601.06
2207,183,182,2020-09-20,9,1815.12
2208,235,127,2022-09-29,2,3202.12
2209,369,38,2019-12-17,2,1758.52
2210,48,53,2019-01-05,5,9021.95
2211,428,44,2022-08-12,9,7854.84
2212,140,145,2019-03-11,10,1655.1
2213,299,2,2022-04-20,9,9061.02
2214,293,47,2023-03-01,7,8587.53
2215,40,64,2021-10-18,8,4507.76
2216,49,85,2019-08-06,1,1513.22
2217,349,175,2020-03-18,2,2451.62
2218,192,152,2022-09-11,2,3417.06
2219,166,40,2018-06-16,1,898.48
2220,236,182,2020-07-18,8,1613.44
2221,322,69,2021-09-09,10,4536.3
2222,3,85,2021-09-05,1,1513.22
2223,319,116,2023-04-25,6,1209.06
2224,375,188,2018-09-22,10,3316.7
2225,109,13,2019-10-24,5,8666.1
2226,409,15,2021-01-25,2,1356.46
2227,488,155,2018-07-09,7,5666.43
2228,205,66,2019-05-07,3,5007.06
2229,495,198,2018-07-02,7,13784.4
2230,11,54,2020-03-06,3,498.75
2231,400,104,2021-08-18,5,5914.65
2232,386,168,2018-09-04,3,2148.78
2233,153,126,2022-02-16,7,13827.1
2234,413,80,2018-09-26,10,18298.2
2235,184,171,2022-09-01,2,1426.46
2236,189,132,2020-09-29,4,1460.04
2237,229,100,2019-07-04,8,1999.36
2238,289,154,2018-07-04,7,5875.45
2239,388,109,2021-06-11,6,2701.14
2240,96,112,2018-07-10,7,7686.28
2241,21,132,2023-06-17,6,2190.06
2242,238,174,2021-08-19,4,6773.64
2243,352,183,2023-03-22,3,2294.58
2244,254,135,2018-06-21,9,8666.73
2245,149,120,2018-06-12,7,11047.54
2246,465,123,2018-11-01,5,3352.75
2247,66,176,2022-09-20,5,386.65
2248,128,134,2019-08-29,7,7431.55
2249,292,13,2018-06-06,9,15598.98
2250,470,12,2018-08-09,9,13118.22
2251,262,109,2018-07-13,7,3151.33
2252,238,170,2022-07-23,10,4640.0
2253,130,91,2021-04-14,5,5887.15
2254,42,197,2018-02-03,9,989.37
2255,59,190,2019-01-03,8,7178.88
2256,403,47,2018-04-03,7,8587.53
2257,43,107,2019-10-05,5,9396.65
2258,301,186,2022-04-01,8,12465.04
2259,344,116,2022-07-13,10,2015.1
2260,136,88,2019-03-09,3,596.4
2261,95,21,2019-06-16,10,14163.5
2262,447,173,2020-06-07,2,2313.44
2263,274,5,2020-03-19,1,1960.88
2264,60,4,2021-09-05,3,2528.01
2265,245,118,2022-11-15,7,841.05
2266,337,191,2022-01-26,10,9816.1
2267,250,78,2022-07-24,10,10710.9
2268,499,158,2021-11-15,6,11448.66
2269,345,177,2022-07-06,7,9879.38
2270,155,23,2018-10-04,3,3002.25
2271,8,49,2022-07-30,2,2010.76
2272,9,179,2022-10-26,4,128.36
2273,14,54,2021-08-21,8,1330.0
2274,75,167,2020-06-11,4,7749.72
2275,432,161,2019-01-26,9,13448.61
2276,45,78,2018-10-31,8,8568.72
2277,243,109,2018-08-27,1,450.19
2278,86,40,2023-05-28,8,7187.84
2279,249,121,2022-10-27,1,155.85
2280,231,150,2019-02-17,4,3673.44
2281,151,146,2018-04-15,7,4604.46
2282,171,3,2021-07-15,2,2055.14
2283,434,183,2020-05-01,7,5354.02
2284,435,127,2021-05-05,10,16010.6
2285,375,142,2018-03-17,5,8488.25
2286,250,103,2020-11-17,8,10780.48
2287,303,186,2023-03-31,10,15581.3
2288,348,125,2022-01-02,4,2276.0
2289,32,136,2020-05-14,1,1036.21
2290,296,81,2018-05-11,9,17418.78
2291,138,166,2022-12-26,7,12171.74
2292,243,30,2021-06-29,8,5522.8
2293,481,166,2020-07-07,6,10432.92
2294,358,112,2018-11-27,1,1098.04
2295,148,186,2020-08-19,4,6232.52
2296,177,113,2020-11-05,4,559.56
2297,113,151,2023-03-03,6,1298.22
2298,309,184,2018-09-26,8,5559.76
2299,453,76,2023-05-20,7,10500.07
2300,214,173,2022-06-19,6,6940.32
2301,242,42,2019-03-01,10,6622.6
2302,145,177,2021-09-28,2,2822.68
2303,248,34,2019-02-13,3,5241.96
2304,81,156,2018-07-26,8,5110.8
2305,407,107,2019-09-14,8,15034.64
2306,121,54,2018-04-07,9,1496.25
2307,10,92,2020-01-02,5,1172.65
2308,347,41,2022-08-23,3,5426.34
2309,441,129,2022-07-11,1,280.97
2310,33,87,2018-08-22,7,13546.33
2311,317,59,2021-02-24,2,3997.52
2312,115,125,2019-11-28,5,2845.0
2313,402,91,2022-04-27,1,1177.43
2314,450,143,2023-01-10,5,6892.35
2315,78,177,2021-05-22,9,12702.06
2316,343,27,2023-03-13,1,50.39
2317,485,113,2023-05-26,8,1119.12
2318,431,194,2023-06-20,2,1406.88
2319,55,157,2022-05-21,10,13369.1
2320,440,27,2018-03-27,9,453.51
2321,260,27,2021-07-14,3,151.17
2322,61,53,2018-11-18,6,10826.34
2323,373,75,2022-04-10,8,14568.48
2324,260,128,2018-11-12,2,2657.78
2325,332,94,2022-08-05,6,10993.26
2326,71,32,2020-06-18,4,6830.56
2327,497,107,2019-05-18,1,1879.33
2328,428,122,2019-08-11,6,7086.24
2329,259,44,2019-06-29,2,1745.52
2330,191,184,2020-01-09,7,4864.79
2331,323,171,2018-11-07,4,2852.92
2332,386,193,2020-05-13,9,13633.11
2333,404,59,2022-07-01,3,5996.28
2334,220,106,2023-01-14,7,11694.97
2335,235,133,2023-04-17,6,1625.88
2336,16,114,2022-04-27,3,1187.46
2337,6,184,2023-04-17,9,6254.73
2338,36,22,2019-10-07,6,4706.64
2339,206,198,2020-06-07,3,5907.6
2340,32,101,2021-09-14,1,1776.77
2341,473,165,2023-01-23,3,2160.36
2342,295,15,2023-06-16,9,6104.07
2343,152,108,2022-12-20,7,593.46
2344,349,180,2022-11-25,9,10271.88
2345,156,185,2023-02-06,6,3822.24
2346,177,3,2023-01-18,5,5137.85
2347,271,157,2021-12-05,3,4010.73
2348,207,115,2022-12-23,4,7596.16
2349,279,160,2021-08-28,10,2046.0
2350,227,179,2022-12-23,6,192.54
2351,416,167,2022-05-08,7,13562.01
2352,102,78,2018-03-17,2,2142.18
2353,276,86,2022-01-25,7,12061.56
2354,369,190,2020-12-01,3,2692.08
2355,277,73,2018-07-10,4,344.24
2356,262,142,2020-12-03,5,8488.25
2357,175,194,2018-02-17,3,2110.32
2358,15,139,2019-06-14,10,14599.4
2359,124,199,2022-01-27,5,176.1
2360,217,130,2022-02-08,2,3168.34
2361,31,96,2021-07-08,5,9102.95
2362,260,91,2018-04-08,2,2354.86
2363,388,167,2020-07-08,2,3874.86
2364,153,147,2020-07-17,1,150.05
2365,174,61,2021-03-04,10,11524.1
2366,366,161,2022-09-26,9,13448.61
2367,305,60,2019-09-05,6,1387.02
2368,146,171,2021-10-09,10,7132.3
2369,72,183,2020-11-30,7,5354.02
2370,378,64,2019-11-03,2,1126.94
2371,265,150,2022-08-13,4,3673.44
2372,399,93,2018-07-20,8,7628.16
2373,76,183,2022-08-24,7,5354.02
2374,211,21,2018-05-08,2,2832.7
2375,218,34,2019-03-16,8,13978.56
2376,229,20,2021-10-18,6,638.52
2377,270,104,2021-02-18,10,11829.3
2378,266,200,2022-11-21,7,13242.18
2379,136,150,2021-07-27,8,7346.88
2380,217,113,2022-02-07,8,1119.12
2381,499,107,2018-10-23,3,5637.99
2382,259,33,2021-12-27,8,15273.6
2383,235,34,2022-11-03,9,15725.88
2384,271,31,2020-07-21,4,5226.72
2385,243,9,2023-04-18,3,4649.7
2386,287,95,2021-05-17,2,2604.7
2387,437,105,2018-09-05,2,3546.24
2388,190,147,2018-03-24,5,750.25
2389,268,40,2020-01-31,2,1796.96
2390,157,96,2019-08-26,5,9102.95
2391,249,8,2018-10-19,3,5192.31
2392,402,151,2018-04-10,7,1514.59
2393,480,79,2019-03-18,5,8321.7
2394,94,190,2018-01-05,8,7178.88
2395,63,141,2018-05-19,6,842.58
2396,446,12,2020-09-12,7,10203.06
2397,294,80,2020-07-15,10,18298.2
2398,461,87,2020-08-31,7,13546.33
2399,428,185,2018-09-29,10,6370.4
2400,391,36,2021-07-27,9,11427.3
2401,236,195,2021-09-28,8,4646.64
2402,230,39,2018-07-02,6,9153.18
2403,410,160,2020-04-18,10,2046.0
2404,199,60,2019-11-26,7,1618.19
2405,277,12,2022-02-16,8,11660.64
2406,143,166,2022-11-09,2,3477.64
2407,85,182,2021-03-17,1,201.68
2408,323,198,2021-02-23,5,9846.0
2409,331,32,2018-06-24,9,15368.76
2410,99,159,2021-03-27,9,1376.28
2411,388,14,2020-12-04,10,10863.9
2412,97,193,2020-10-26,8,12118.32
2413,460,5,2021-09-10,2,3921.76
2414,480,137,2023-05-25,3,2744.91
2415,10,71,2019-05-18,4,5055.72
2416,425,181,2020-06-28,10,1577.8
2417,44,137,2019-10-19,10,9149.7
2418,206,151,2020-10-03,1,216.37
2419,442,6,2020-06-14,6,5546.64
2420,93,107,2022-10-27,1,1879.33
2421,271,82,2019-06-11,7,10487.33
2422,47,30,2021-01-14,2,1380.7
2423,87,74,2019-01-10,3,4410.21
2424,131,197,2018-11-12,2,219.86
2425,158,105,2018-05-01,3,5319.36
2426,315,84,2018-02-25,3,5779.59
2427,366,15,2020-03-09,5,3391.15
2428,51,82,2020-04-25,3,4494.57
2429,458,83,2020-02-09,5,8061.9
2430,483,31,2019-02-19,1,1306.68
2431,123,193,2021-04-15,10,15147.9
2432,122,127,2022-03-21,9,14409.54
2433,259,99,2019-07-06,2,1245.28
2434,32,82,2021-02-06,8,11985.52
2435,209,17,2018-03-01,8,13934.48
2436,209,163,2023-02-15,4,4724.8
2437,454,5,2021-02-08,5,9804.4
2438,494,151,2019-05-20,2,432.74
2439,391,143,2019-09-16,3,4135.41
2440,291,105,2018-06-21,8,14184.96
2441,434,163,2019-02-21,9,10630.8
2442,401,37,2021-01-11,6,11969.4
2443,87,63,2023-05-05,9,570.96
2444,217,143,2018-03-27,8,11027.76
2445,1,119,2019-08-16,10,5022.7
2446,335,43,2018-05-04,1,600.87
2447,478,124,2021-05-09,5,7907.55
2448,129,175,2019-12-21,7,8580.67
2449,432,162,2021-04-13,4,6509.2
2450,431,131,2018-04-04,5,5929.65
2451,83,190,2021-02-27,9,8076.24
2452,36,77,2020-03-20,2,835.14
2453,358,32,2022-01-24,3,5122.92
2454,285,72,2019-03-08,7,4421.83
2455,313,130,2022-12-16,6,9505.02
2456,350,88,2022-03-22,5,994.0
2457,363,116,2019-05-19,5,1007.55
2458,340,83,2019-03-08,6,9674.28
2459,236,154,2018-02-02,6,5036.1
2460,468,178,2021-08-16,3,5533.92
2461,473,1,2020-09-02,10,13024.7
2462,3,3,2020-04-26,3,3082.71
2463,285,179,2022-04-11,8,256.72
2464,202,138,2022-06-01,2,3783.84
2465,449,167,2021-01-08,2,3874.86
2466,16,172,2021-10-08,8,1979.76
2467,64,91,2022-08-22,7,8242.01
2468,308,92,2018-12-29,7,1641.71
2469,430,197,2018-09-13,1,109.93
2470,237,95,2020-06-29,4,5209.4
2471,5,57,2022-04-03,1,1386.82
2472,144,175,2019-01-28,6,7354.86
2473,47,158,2022-07-14,5,9540.55
2474,368,57,2020-10-08,4,5547.28
2475,496,93,2019-07-29,1,953.52
2476,253,181,2019-03-05,10,1577.8
2477,4,51,2018-08-16,7,6509.65
2478,446,72,2020-10-21,10,6316.9
2479,253,44,2019-02-01,9,7854.84
2480,338,190,2021-10-08,10,8973.6
2481,350,155,2018-12-26,10,8094.9
2482,34,151,2022-03-08,3,649.11
2483,34,33,2023-03-27,5,9546.0
2484,292,59,2022-02-01,9,17988.84
2485,401,71,2022-10-03,4,5055.72
2486,348,6,2021-06-12,9,8319.96
2487,130,175,2022-12-14,9,11032.29
2488,233,1,2021-08-05,7,9117.29
2489,345,167,2022-10-15,1,1937.43
2490,481,83,2022-09-26,7,11286.66
2491,209,71,2021-10-24,2,2527.86
2492,266,120,2020-01-11,8,12625.76
2493,265,195,2022-12-16,1,580.83
2494,370,58,2019-07-24,1,1693.7
2495,471,108,2020-07-08,9,763.02
2496,162,2,2019-02-03,7,7047.46
2497,172,21,2022-07-13,10,14163.5
2498,13,189,2021-11-13,4,5417.84
2499,217,20,2019-02-08,4,425.68
2500,85,85,2018-05-09,5,7566.1
2501,321,161,2018-02-27,2,2988.58
2502,246,111,2021-04-28,1,216.72
2503,409,161,2022-09-18,6,8965.74
2504,129,64,2020-08-27,2,1126.94
2505,123,88,2022-08-10,1,198.8
2506,171,134,2023-04-17,4,4246.6
2507,38,199,2021-06-22,10,352.2
2508,225,196,2021-07-04,2,2126.66
2509,229,149,2018-06-25,2,1548.38
2510,499,16,2020-02-12,1,921.58
2511,161,178,2022-05-22,2,3689.28
2512,66,16,2018-04-23,8,7372.64
2513,155,157,2018-05-15,7,9358.37
2514,53,174,2021-02-19,1,1693.41
2515,27,76,2020-04-02,7,10500.07
2516,50,159,2019-04-23,7,1070.44
2517,443,154,2018-01-22,10,8393.5
2518,233,99,2022-06-17,8,4981.12
2519,220,159,2018-07-27,10,1529.2
2520,174,167,2020-07-18,1,1937.43
2521,265,85,2019-01-30,10,15132.2
2522,56,27,2021-05-03,1,50.39
2523,366,18,2022-06-05,10,11521.6
2524,431,50,2018-09-16,10,4797.3
2525,327,131,2019-12-29,5,5929.65
2526,216,124,2020-06-29,10,15815.1
2527,96,63,2022-06-21,3,190.32
2528,23,16,2019-10-01,3,2764.74
2529,300,112,2023-05-20,9,9882.36
2530,334,194,2019-09-30,6,4220.64
2531,299,139,2018-10-29,3,4379.82
2532,241,80,2019-12-04,10,18298.2
2533,150,95,2020-11-26,1,1302.35
2534,301,169,2018-04-28,3,979.11
2535,122,130,2022-10-25,9,14257.53
2536,28,109,2019-02-05,6,2701.14
2537,500,52,2022-05-28,4,7199.36
2538,36,88,2021-09-29,4,795.2
2539,244,178,2021-05-13,8,14757.12
2540,355,85,2021-03-05,10,15132.2
2541,494,86,2019-09-06,10,17230.8
2542,215,85,2018-08-03,3,4539.66
2543,233,11,2019-03-26,8,13157.52
2544,472,1,2021-11-20,4,5209.88
2545,118,120,2019-03-13,10,15782.2
2546,123,124,2022-07-12,6,9489.06
2547,379,97,2020-03-30,4,5221.96
2548,95,2,2018-01-21,6,6040.68
2549,38,92,2021-02-10,1,234.53
2550,59,37,2020-06-20,5,9974.5
2551,100,162,2023-02-13,10,16273.0
2552,392,93,2023-06-21,1,953.52
2553,16,51,2019-08-05,4,3719.8
2554,90,57,2022-01-12,5,6934.1
2555,90,87,2019-05-19,9,17416.71
2556,92,51,2018-12-27,1,929.95
2557,432,68,2018-02-12,2,2443.98
2558,426,174,2020-02-16,3,5080.23
2559,336,29,2023-04-02,6,1008.96
2560,108,79,2019-05-07,8,13314.72
2561,190,96,2023-04-12,3,5461.77
2562,270,160,2022-12-04,7,1432.2
2563,365,17,2018-10-23,2,3483.62
2564,452,34,2019-01-28,4,6989.28
2565,273,97,2019-10-14,6,7832.94
2566,307,110,2023-03-02,4,7608.4
2567,24,196,2021-04-17,10,10633.3
2568,97,138,2022-06-06,5,9459.6
2569,77,84,2018-04-20,4,7706.12
2570,323,72,2022-10-10,3,1895.07
2571,261,150,2019-03-05,8,7346.88
2572,373,21,2022-06-08,8,11330.8
2573,340,158,2018-12-09,2,3816.22
2574,261,100,2020-02-06,9,2249.28
2575,256,133,2019-01-02,8,2167.84
2576,165,183,2020-12-12,6,4589.16
2577,356,124,2020-08-28,8,12652.08
2578,138,149,2021-07-30,7,5419.33
2579,472,150,2019-03-01,1,918.36
2580,113,52,2022-11-03,8,14398.72
2581,121,102,2019-09-19,4,3158.08
2582,218,97,2018-11-18,10,13054.9
2583,479,96,2021-02-01,5,9102.95
2584,44,35,2019-08-28,2,2485.14
2585,228,133,2019-04-17,6,1625.88
2586,299,11,2020-11-15,8,13157.52
2587,319,87,2020-07-12,7,13546.33
2588,240,111,2020-01-23,7,1517.04
2589,412,128,2019-07-14,6,7973.34
2590,196,7,2020-06-23,3,2338.5
2591,120,68,2020-01-06,2,2443.98
2592,462,22,2022-09-22,5,3922.2
2593,257,132,2021-08-11,9,3285.09
2594,41,71,2018-07-21,4,5055.72
2595,61,19,2018-03-20,6,10289.46
2596,280,52,2019-02-07,6,10799.04
2597,346,85,2019-09-12,5,7566.1
2598,382,197,2019-01-26,5,549.65
2599,362,155,2022-10-18,3,2428.47
2600,386,184,2023-02-12,9,6254.73
2601,134,3,2019-08-01,5,5137.85
2602,422,89,2023-04-22,7,332.92
2603,208,149,2020-08-24,1,774.19
2604,335,132,2022-11-08,3,1095.03
2605,204,59,2022-01-21,4,7995.04
2606,384,54,2019-04-24,8,1330.0
2607,265,151,2022-04-01,9,1947.33
2608,240,185,2019-11-29,8,5096.32
2609,406,22,2022-09-29,6,4706.64
2610,97,110,2019-03-06,7,13314.7
2611,225,116,2018-03-03,9,1813.59
2612,192,36,2022-11-25,10,12697.0
2613,66,79,2020-10-20,1,1664.34
2614,415,169,2019-11-27,6,1958.22
2615,116,108,2021-11-05,7,593.46
2616,386,104,2019-09-06,9,10646.37
2617,167,151,2021-03-08,1,216.37
2618,403,9,2018-11-11,3,4649.7
2619,488,85,2021-07-13,10,15132.2
2620,410,155,2021-03-21,10,8094.9
2621,444,101,2019-02-23,7,12437.39
2622,486,101,2020-12-30,2,3553.54
2623,198,49,2018-08-11,8,8043.04
2624,169,146,2021-08-01,8,5262.24
2625,459,78,2018-12-18,2,2142.18
2626,54,173,2018-12-30,9,10410.48
2627,17,177,2020-09-27,10,14113.4
2628,14,48,2018-05-23,4,4988.12
2629,467,99,2019-02-26,5,3113.2
2630,120,75,2018-05-24,9,16389.54
2631,233,15,2020-11-27,6,4069.38
2632,6,44,2022-10-27,6,5236.56
2633,466,106,2018-11-18,7,11694.97
2634,57,34,2020-05-06,9,15725.88
2635,245,191,2020-03-07,2,1963.22
2636,490,53,2022-11-18,3,5413.17
2637,106,80,2022-08-03,7,12808.74
2638,364,171,2018-11-22,8,5705.84
2639,310,148,2021-04-18,5,6280.75
2640,104,129,2019-07-19,8,2247.76
2641,104,2,2020-07-01,3,3020.34
2642,33,103,2022-07-12,10,13475.6
2643,127,135,2023-02-08,6,5777.82
2644,292,126,2020-08-05,8,15802.4
2645,295,11,2019-08-13,2,3289.38
2646,331,117,2021-12-05,6,7743.42
2647,432,183,2020-03-11,5,3824.3
2648,314,45,2019-05-26,7,7501.97
2649,92,159,2020-07-26,7,1070.44
2650,197,169,2021-12-01,3,979.11
2651,292,25,2021-12-01,7,12194.07
2652,485,12,2022-12-19,4,5830.32
2653,446,41,2022-12-13,5,9043.9
2654,322,138,2021-09-27,5,9459.6
2655,470,18,2023-02-05,4,4608.64
2656,253,106,2018-09-06,9,15036.39
2657,189,20,2020-10-30,2,212.84
2658,393,200,2020-04-19,6,11350.44
2659,231,43,2019-03-01,5,3004.35
2660,260,12,2018-02-24,8,11660.64
2661,38,164,2020-02-20,8,10773.04
2662,176,191,2022-10-19,7,6871.27
2663,100,102,2018-01-22,1,789.52
2664,129,30,2019-11-01,3,2071.05
2665,344,192,2020-09-19,8,6720.64
2666,237,18,2021-01-28,2,2304.32
2667,337,63,2018-10-15,8,507.52
2668,242,72,2018-12-16,3,1895.07
2669,430,5,2018-07-25,10,19608.8
2670,91,76,2020-12-30,2,3000.02
2671,380,101,2018-06-08,3,5330.31
2672,344,196,2021-10-19,1,1063.33
2673,140,40,2020-01-04,8,7187.84
2674,92,56,2023-01-03,1,1285.1
2675,346,137,2020-06-24,4,3659.88
2676,357,13,2021-08-05,9,15598.98
2677,340,184,2020-03-10,2,1389.94
2678,354,79,2018-04-18,8,13314.72
2679,307,2,2022-05-01,1,1006.78
2680,194,197,2023-03-18,4,439.72
2681,128,96,2019-02-14,4,7282.36
2682,47,5,2018-02-27,7,13726.16
2683,8,87,2021-10-24,4,7740.76
2684,343,17,2023-05-18,4,6967.24
2685,452,25,2022-01-22,3,5226.03
2686,86,12,2020-11-15,7,10203.06
2687,56,84,2021-02-25,6,11559.18
2688,321,49,2019-03-01,10,10053.8
2689,479,139,2023-04-07,7,10219.58
2690,220,31,2019-03-14,4,5226.72
2691,55,92,2018-12-22,6,1407.18
2692,8,103,2018-01-25,6,8085.36
2693,200,55,2019-03-27,8,15804.4
2694,34,169,2021-08-24,5,1631.85
2695,320,95,2018-05-18,1,1302.35
2696,454,56,2019-09-10,7,8995.7
2697,393,154,2018-07-28,8,6714.8
2698,365,138,2018-12-18,10,18919.2
2699,129,25,2019-10-27,10,17420.1
2700,324,179,2021-10-20,7,224.63
2701,474,198,2019-11-12,3,5907.6
2702,90,163,2022-10-10,6,7087.2
2703,342,124,2019-11-18,2,3163.02
2704,10,156,2020-07-08,10,6388.5
2705,196,131,2020-10-28,4,4743.72
2706,301,181,2019-04-22,1,157.78
2707,11,158,2019-09-25,2,3816.22
2708,122,189,2022-03-31,7,9481.22
2709,125,159,2018-05-03,2,305.84
2710,71,96,2019-08-31,8,14564.72
2711,104,39,2019-02-23,7,10678.71
2712,329,10,2023-03-07,4,2771.8
2713,372,154,2022-02-22,8,6714.8
2714,450,85,2019-07-24,3,4539.66
2715,163,165,2020-12-02,1,720.12
2716,406,107,2022-03-18,5,9396.65
2717,13,59,2019-12-03,6,11992.56
2718,125,53,2018-04-21,9,16239.51
2719,465,171,2022-06-30,4,2852.92
2720,352,179,2021-05-30,4,128.36
2721,447,98,2019-10-21,9,2670.84
2722,94,114,2018-05-13,1,395.82
